id,country,year,national_currency,unit_of_measure,total_expenditure_all,explanatory_remarks,nil_report_expenditure,single_figure_report_expenditure,page_link,scrape_date,Strategic_forces_1__Personnel,Strategic_forces_1_1_Conscripts,Strategic_forces_1_2_Active_Military_Personnel,Strategic_forces_1_3_Reserves,Strategic_forces_1_4_Civilian_Personnel,Strategic_forces_1_5_Military_Pensions,Strategic_forces_2__Operations_and_maintenance,Strategic_forces_2_1_Materials_for_Current_Use,Strategic_forces_2_2_Maintenance_and_Repair,Strategic_forces_2_3_Purchased_Services,Strategic_forces_2_4_Other,Strategic_forces_3__Procurement_and_Construction_investments,Strategic_forces_3_1_Procurement,Strategic_forces_3_1_1_Aircraft_and_Engines,Strategic_forces_3_1_2_Missiles_Including_Conventional_Warheads,Strategic_forces_3_1_3_Nuclear_Warheads_and_Bombs,Strategic_forces_3_1_4_Ships_and_Boats,Strategic_forces_3_1_5_Armoured_Vehicles,Strategic_forces_3_1_6_Artillery,Strategic_forces_3_1_7_Other_Ordance_and_Ground_Force_Weapons,Strategic_forces_3_1_8_Ammunition,Strategic_forces_3_1_9_Electronics_and_Communications,Strategic_forces_3_1_10_Non_Armoured_Vehicles,Strategic_forces_3_1_11_Other,Strategic_forces_3_2_Construction,Strategic_forces_3_2_1_Air_Bases_Airfields,Strategic_forces_3_2_2_Naval_Bases_and_Facilities,Strategic_forces_3_2_3_Electronics_Facilities,Strategic_forces_3_2_4_Personnel_Facilities,Strategic_forces_3_2_5_Training_Facilities,Strategic_forces_3_2_6_Other,Strategic_forces_4__Research_and_Development,Strategic_forces_4_1_Basic_and_Applied_Reserach,Strategic_forces_4_2_Development_Testing_and_Evaluation,Strategic_forces_5__Total_1plus2plus3plus4,Land_forces_1__Personnel,Land_forces_1_1_Conscripts,Land_forces_1_2_Active_Military_Personnel,Land_forces_1_3_Reserves,Land_forces_1_4_Civilian_Personnel,Land_forces_1_5_Military_Pensions,Land_forces_2__Operations_and_maintenance,Land_forces_2_1_Materials_for_Current_Use,Land_forces_2_2_Maintenance_and_Repair,Land_forces_2_3_Purchased_Services,Land_forces_2_4_Other,Land_forces_3__Procurement_and_Construction_investments,Land_forces_3_1_Procurement,Land_forces_3_1_1_Aircraft_and_Engines,Land_forces_3_1_2_Missiles_Including_Conventional_Warheads,Land_forces_3_1_3_Nuclear_Warheads_and_Bombs,Land_forces_3_1_4_Ships_and_Boats,Land_forces_3_1_5_Armoured_Vehicles,Land_forces_3_1_6_Artillery,Land_forces_3_1_7_Other_Ordance_and_Ground_Force_Weapons,Land_forces_3_1_8_Ammunition,Land_forces_3_1_9_Electronics_and_Communications,Land_forces_3_1_10_Non_Armoured_Vehicles,Land_forces_3_1_11_Other,Land_forces_3_2_Construction,Land_forces_3_2_1_Air_Bases_Airfields,Land_forces_3_2_2_Naval_Bases_and_Facilities,Land_forces_3_2_3_Electronics_Facilities,Land_forces_3_2_4_Personnel_Facilities,Land_forces_3_2_5_Training_Facilities,Land_forces_3_2_6_Other,Land_forces_4__Research_and_Development,Land_forces_4_1_Basic_and_Applied_Reserach,Land_forces_4_2_Development_Testing_and_Evaluation,Land_forces_5__Total_1plus2plus3plus4,Naval_forces_1__Personnel,Naval_forces_1_1_Conscripts,Naval_forces_1_2_Active_Military_Personnel,Naval_forces_1_3_Reserves,Naval_forces_1_4_Civilian_Personnel,Naval_forces_1_5_Military_Pensions,Naval_forces_2__Operations_and_maintenance,Naval_forces_2_1_Materials_for_Current_Use,Naval_forces_2_2_Maintenance_and_Repair,Naval_forces_2_3_Purchased_Services,Naval_forces_2_4_Other,Naval_forces_3__Procurement_and_Construction_investments,Naval_forces_3_1_Procurement,Naval_forces_3_1_1_Aircraft_and_Engines,Naval_forces_3_1_2_Missiles_Including_Conventional_Warheads,Naval_forces_3_1_3_Nuclear_Warheads_and_Bombs,Naval_forces_3_1_4_Ships_and_Boats,Naval_forces_3_1_5_Armoured_Vehicles,Naval_forces_3_1_6_Artillery,Naval_forces_3_1_7_Other_Ordance_and_Ground_Force_Weapons,Naval_forces_3_1_8_Ammunition,Naval_forces_3_1_9_Electronics_and_Communications,Naval_forces_3_1_10_Non_Armoured_Vehicles,Naval_forces_3_1_11_Other,Naval_forces_3_2_Construction,Naval_forces_3_2_1_Air_Bases_Airfields,Naval_forces_3_2_2_Naval_Bases_and_Facilities,Naval_forces_3_2_3_Electronics_Facilities,Naval_forces_3_2_4_Personnel_Facilities,Naval_forces_3_2_5_Training_Facilities,Naval_forces_3_2_6_Other,Naval_forces_4__Research_and_Development,Naval_forces_4_1_Basic_and_Applied_Reserach,Naval_forces_4_2_Development_Testing_and_Evaluation,Naval_forces_5__Total_1plus2plus3plus4,Air_forces_1__Personnel,Air_forces_1_1_Conscripts,Air_forces_1_2_Active_Military_Personnel,Air_forces_1_3_Reserves,Air_forces_1_4_Civilian_Personnel,Air_forces_1_5_Military_Pensions,Air_forces_2__Operations_and_maintenance,Air_forces_2_1_Materials_for_Current_Use,Air_forces_2_2_Maintenance_and_Repair,Air_forces_2_3_Purchased_Services,Air_forces_2_4_Other,Air_forces_3__Procurement_and_Construction_investments,Air_forces_3_1_Procurement,Air_forces_3_1_1_Aircraft_and_Engines,Air_forces_3_1_2_Missiles_Including_Conventional_Warheads,Air_forces_3_1_3_Nuclear_Warheads_and_Bombs,Air_forces_3_1_4_Ships_and_Boats,Air_forces_3_1_5_Armoured_Vehicles,Air_forces_3_1_6_Artillery,Air_forces_3_1_7_Other_Ordance_and_Ground_Force_Weapons,Air_forces_3_1_8_Ammunition,Air_forces_3_1_9_Electronics_and_Communications,Air_forces_3_1_10_Non_Armoured_Vehicles,Air_forces_3_1_11_Other,Air_forces_3_2_Construction,Air_forces_3_2_1_Air_Bases_Airfields,Air_forces_3_2_2_Naval_Bases_and_Facilities,Air_forces_3_2_3_Electronics_Facilities,Air_forces_3_2_4_Personnel_Facilities,Air_forces_3_2_5_Training_Facilities,Air_forces_3_2_6_Other,Air_forces_4__Research_and_Development,Air_forces_4_1_Basic_and_Applied_Reserach,Air_forces_4_2_Development_Testing_and_Evaluation,Air_forces_5__Total_1plus2plus3plus4,Other_Military_Forces_1__Personnel,Other_Military_Forces_1_1_Conscripts,Other_Military_Forces_1_2_Active_Military_Personnel,Other_Military_Forces_1_3_Reserves,Other_Military_Forces_1_4_Civilian_Personnel,Other_Military_Forces_1_5_Military_Pensions,Other_Military_Forces_2__Operations_and_maintenance,Other_Military_Forces_2_1_Materials_for_Current_Use,Other_Military_Forces_2_2_Maintenance_and_Repair,Other_Military_Forces_2_3_Purchased_Services,Other_Military_Forces_2_4_Other,Other_Military_Forces_3__Procurement_and_Construction_investments,Other_Military_Forces_3_1_Procurement,Other_Military_Forces_3_1_1_Aircraft_and_Engines,Other_Military_Forces_3_1_2_Missiles_Including_Conventional_Warheads,Other_Military_Forces_3_1_3_Nuclear_Warheads_and_Bombs,Other_Military_Forces_3_1_4_Ships_and_Boats,Other_Military_Forces_3_1_5_Armoured_Vehicles,Other_Military_Forces_3_1_6_Artillery,Other_Military_Forces_3_1_7_Other_Ordance_and_Ground_Force_Weapons,Other_Military_Forces_3_1_8_Ammunition,Other_Military_Forces_3_1_9_Electronics_and_Communications,Other_Military_Forces_3_1_10_Non_Armoured_Vehicles,Other_Military_Forces_3_1_11_Other,Other_Military_Forces_3_2_Construction,Other_Military_Forces_3_2_1_Air_Bases_Airfields,Other_Military_Forces_3_2_2_Naval_Bases_and_Facilities,Other_Military_Forces_3_2_3_Electronics_Facilities,Other_Military_Forces_3_2_4_Personnel_Facilities,Other_Military_Forces_3_2_5_Training_Facilities,Other_Military_Forces_3_2_6_Other,Other_Military_Forces_4__Research_and_Development,Other_Military_Forces_4_1_Basic_and_Applied_Reserach,Other_Military_Forces_4_2_Development_Testing_and_Evaluation,Other_Military_Forces_5__Total_1plus2plus3plus4,Central_Support_Administration_and_Command_1__Personnel,Central_Support_Administration_and_Command_1_1_Conscripts,Central_Support_Administration_and_Command_1_2_Active_Military_Personnel,Central_Support_Administration_and_Command_1_3_Reserves,Central_Support_Administration_and_Command_1_4_Civilian_Personnel,Central_Support_Administration_and_Command_1_5_Military_Pensions,Central_Support_Administration_and_Command_2__Operations_and_maintenance,Central_Support_Administration_and_Command_2_1_Materials_for_Current_Use,Central_Support_Administration_and_Command_2_2_Maintenance_and_Repair,Central_Support_Administration_and_Command_2_3_Purchased_Services,Central_Support_Administration_and_Command_2_4_Other,Central_Support_Administration_and_Command_3__Procurement_and_Construction_investments,Central_Support_Administration_and_Command_3_1_Procurement,Central_Support_Administration_and_Command_3_1_1_Aircraft_and_Engines,Central_Support_Administration_and_Command_3_1_2_Missiles_Including_Conventional_Warheads,Central_Support_Administration_and_Command_3_1_3_Nuclear_Warheads_and_Bombs,Central_Support_Administration_and_Command_3_1_4_Ships_and_Boats,Central_Support_Administration_and_Command_3_1_5_Armoured_Vehicles,Central_Support_Administration_and_Command_3_1_6_Artillery,Central_Support_Administration_and_Command_3_1_7_Other_Ordance_and_Ground_Force_Weapons,Central_Support_Administration_and_Command_3_1_8_Ammunition,Central_Support_Administration_and_Command_3_1_9_Electronics_and_Communications,Central_Support_Administration_and_Command_3_1_10_Non_Armoured_Vehicles,Central_Support_Administration_and_Command_3_1_11_Other,Central_Support_Administration_and_Command_3_2_Construction,Central_Support_Administration_and_Command_3_2_1_Air_Bases_Airfields,Central_Support_Administration_and_Command_3_2_2_Naval_Bases_and_Facilities,Central_Support_Administration_and_Command_3_2_3_Electronics_Facilities,Central_Support_Administration_and_Command_3_2_4_Personnel_Facilities,Central_Support_Administration_and_Command_3_2_5_Training_Facilities,Central_Support_Administration_and_Command_3_2_6_Other,Central_Support_Administration_and_Command_4__Research_and_Development,Central_Support_Administration_and_Command_4_1_Basic_and_Applied_Reserach,Central_Support_Administration_and_Command_4_2_Development_Testing_and_Evaluation,Central_Support_Administration_and_Command_5__Total_1plus2plus3plus4,UN_Peace_Keeping_1__Personnel,UN_Peace_Keeping_1_1_Conscripts,UN_Peace_Keeping_1_2_Active_Military_Personnel,UN_Peace_Keeping_1_3_Reserves,UN_Peace_Keeping_1_4_Civilian_Personnel,UN_Peace_Keeping_1_5_Military_Pensions,UN_Peace_Keeping_2__Operations_and_maintenance,UN_Peace_Keeping_2_1_Materials_for_Current_Use,UN_Peace_Keeping_2_2_Maintenance_and_Repair,UN_Peace_Keeping_2_3_Purchased_Services,UN_Peace_Keeping_2_4_Other,UN_Peace_Keeping_3__Procurement_and_Construction_investments,UN_Peace_Keeping_3_1_Procurement,UN_Peace_Keeping_3_1_1_Aircraft_and_Engines,UN_Peace_Keeping_3_1_2_Missiles_Including_Conventional_Warheads,UN_Peace_Keeping_3_1_3_Nuclear_Warheads_and_Bombs,UN_Peace_Keeping_3_1_4_Ships_and_Boats,UN_Peace_Keeping_3_1_5_Armoured_Vehicles,UN_Peace_Keeping_3_1_6_Artillery,UN_Peace_Keeping_3_1_7_Other_Ordance_and_Ground_Force_Weapons,UN_Peace_Keeping_3_1_8_Ammunition,UN_Peace_Keeping_3_1_9_Electronics_and_Communications,UN_Peace_Keeping_3_1_10_Non_Armoured_Vehicles,UN_Peace_Keeping_3_1_11_Other,UN_Peace_Keeping_3_2_Construction,UN_Peace_Keeping_3_2_1_Air_Bases_Airfields,UN_Peace_Keeping_3_2_2_Naval_Bases_and_Facilities,UN_Peace_Keeping_3_2_3_Electronics_Facilities,UN_Peace_Keeping_3_2_4_Personnel_Facilities,UN_Peace_Keeping_3_2_5_Training_Facilities,UN_Peace_Keeping_3_2_6_Other,UN_Peace_Keeping_4__Research_and_Development,UN_Peace_Keeping_4_1_Basic_and_Applied_Reserach,UN_Peace_Keeping_4_2_Development_Testing_and_Evaluation,UN_Peace_Keeping_5__Total_1plus2plus3plus4,Military_Assistance_and_Cooperation_1__Personnel,Military_Assistance_and_Cooperation_1_1_Conscripts,Military_Assistance_and_Cooperation_1_2_Active_Military_Personnel,Military_Assistance_and_Cooperation_1_3_Reserves,Military_Assistance_and_Cooperation_1_4_Civilian_Personnel,Military_Assistance_and_Cooperation_1_5_Military_Pensions,Military_Assistance_and_Cooperation_2__Operations_and_maintenance,Military_Assistance_and_Cooperation_2_1_Materials_for_Current_Use,Military_Assistance_and_Cooperation_2_2_Maintenance_and_Repair,Military_Assistance_and_Cooperation_2_3_Purchased_Services,Military_Assistance_and_Cooperation_2_4_Other,Military_Assistance_and_Cooperation_3__Procurement_and_Construction_investments,Military_Assistance_and_Cooperation_3_1_Procurement,Military_Assistance_and_Cooperation_3_1_1_Aircraft_and_Engines,Military_Assistance_and_Cooperation_3_1_2_Missiles_Including_Conventional_Warheads,Military_Assistance_and_Cooperation_3_1_3_Nuclear_Warheads_and_Bombs,Military_Assistance_and_Cooperation_3_1_4_Ships_and_Boats,Military_Assistance_and_Cooperation_3_1_5_Armoured_Vehicles,Military_Assistance_and_Cooperation_3_1_6_Artillery,Military_Assistance_and_Cooperation_3_1_7_Other_Ordance_and_Ground_Force_Weapons,Military_Assistance_and_Cooperation_3_1_8_Ammunition,Military_Assistance_and_Cooperation_3_1_9_Electronics_and_Communications,Military_Assistance_and_Cooperation_3_1_10_Non_Armoured_Vehicles,Military_Assistance_and_Cooperation_3_1_11_Other,Military_Assistance_and_Cooperation_3_2_Construction,Military_Assistance_and_Cooperation_3_2_1_Air_Bases_Airfields,Military_Assistance_and_Cooperation_3_2_2_Naval_Bases_and_Facilities,Military_Assistance_and_Cooperation_3_2_3_Electronics_Facilities,Military_Assistance_and_Cooperation_3_2_4_Personnel_Facilities,Military_Assistance_and_Cooperation_3_2_5_Training_Facilities,Military_Assistance_and_Cooperation_3_2_6_Other,Military_Assistance_and_Cooperation_4__Research_and_Development,Military_Assistance_and_Cooperation_4_1_Basic_and_Applied_Reserach,Military_Assistance_and_Cooperation_4_2_Development_Testing_and_Evaluation,Military_Assistance_and_Cooperation_5__Total_1plus2plus3plus4,Emergency_Aid_to_Civilians_1__Personnel,Emergency_Aid_to_Civilians_1_1_Conscripts,Emergency_Aid_to_Civilians_1_2_Active_Military_Personnel,Emergency_Aid_to_Civilians_1_3_Reserves,Emergency_Aid_to_Civilians_1_4_Civilian_Personnel,Emergency_Aid_to_Civilians_1_5_Military_Pensions,Emergency_Aid_to_Civilians_2__Operations_and_maintenance,Emergency_Aid_to_Civilians_2_1_Materials_for_Current_Use,Emergency_Aid_to_Civilians_2_2_Maintenance_and_Repair,Emergency_Aid_to_Civilians_2_3_Purchased_Services,Emergency_Aid_to_Civilians_2_4_Other,Emergency_Aid_to_Civilians_3__Procurement_and_Construction_investments,Emergency_Aid_to_Civilians_3_1_Procurement,Emergency_Aid_to_Civilians_3_1_1_Aircraft_and_Engines,Emergency_Aid_to_Civilians_3_1_2_Missiles_Including_Conventional_Warheads,Emergency_Aid_to_Civilians_3_1_3_Nuclear_Warheads_and_Bombs,Emergency_Aid_to_Civilians_3_1_4_Ships_and_Boats,Emergency_Aid_to_Civilians_3_1_5_Armoured_Vehicles,Emergency_Aid_to_Civilians_3_1_6_Artillery,Emergency_Aid_to_Civilians_3_1_7_Other_Ordance_and_Ground_Force_Weapons,Emergency_Aid_to_Civilians_3_1_8_Ammunition,Emergency_Aid_to_Civilians_3_1_9_Electronics_and_Communications,Emergency_Aid_to_Civilians_3_1_10_Non_Armoured_Vehicles,Emergency_Aid_to_Civilians_3_1_11_Other,Emergency_Aid_to_Civilians_3_2_Construction,Emergency_Aid_to_Civilians_3_2_1_Air_Bases_Airfields,Emergency_Aid_to_Civilians_3_2_2_Naval_Bases_and_Facilities,Emergency_Aid_to_Civilians_3_2_3_Electronics_Facilities,Emergency_Aid_to_Civilians_3_2_4_Personnel_Facilities,Emergency_Aid_to_Civilians_3_2_5_Training_Facilities,Emergency_Aid_to_Civilians_3_2_6_Other,Emergency_Aid_to_Civilians_4__Research_and_Development,Emergency_Aid_to_Civilians_4_1_Basic_and_Applied_Reserach,Emergency_Aid_to_Civilians_4_2_Development_Testing_and_Evaluation,Emergency_Aid_to_Civilians_5__Total_1plus2plus3plus4,Undistributed_1__Personnel,Undistributed_1_1_Conscripts,Undistributed_1_2_Active_Military_Personnel,Undistributed_1_3_Reserves,Undistributed_1_4_Civilian_Personnel,Undistributed_1_5_Military_Pensions,Undistributed_2__Operations_and_maintenance,Undistributed_2_1_Materials_for_Current_Use,Undistributed_2_2_Maintenance_and_Repair,Undistributed_2_3_Purchased_Services,Undistributed_2_4_Other,Undistributed_3__Procurement_and_Construction_investments,Undistributed_3_1_Procurement,Undistributed_3_1_1_Aircraft_and_Engines,Undistributed_3_1_2_Missiles_Including_Conventional_Warheads,Undistributed_3_1_3_Nuclear_Warheads_and_Bombs,Undistributed_3_1_4_Ships_and_Boats,Undistributed_3_1_5_Armoured_Vehicles,Undistributed_3_1_6_Artillery,Undistributed_3_1_7_Other_Ordance_and_Ground_Force_Weapons,Undistributed_3_1_8_Ammunition,Undistributed_3_1_9_Electronics_and_Communications,Undistributed_3_1_10_Non_Armoured_Vehicles,Undistributed_3_1_11_Other,Undistributed_3_2_Construction,Undistributed_3_2_1_Air_Bases_Airfields,Undistributed_3_2_2_Naval_Bases_and_Facilities,Undistributed_3_2_3_Electronics_Facilities,Undistributed_3_2_4_Personnel_Facilities,Undistributed_3_2_5_Training_Facilities,Undistributed_3_2_6_Other,Undistributed_4__Research_and_Development,Undistributed_4_1_Basic_and_Applied_Reserach,Undistributed_4_2_Development_Testing_and_Evaluation,Undistributed_5__Total_1plus2plus3plus4,Total_Expenditure_1__Personnel,Total_Expenditure_1_1_Conscripts,Total_Expenditure_1_2_Active_Military_Personnel,Total_Expenditure_1_3_Reserves,Total_Expenditure_1_4_Civilian_Personnel,Total_Expenditure_1_5_Military_Pensions,Total_Expenditure_2__Operations_and_maintenance,Total_Expenditure_2_1_Materials_for_Current_Use,Total_Expenditure_2_2_Maintenance_and_Repair,Total_Expenditure_2_3_Purchased_Services,Total_Expenditure_2_4_Other,Total_Expenditure_3__Procurement_and_Construction_investments,Total_Expenditure_3_1_Procurement,Total_Expenditure_3_1_1_Aircraft_and_Engines,Total_Expenditure_3_1_2_Missiles_Including_Conventional_Warheads,Total_Expenditure_3_1_3_Nuclear_Warheads_and_Bombs,Total_Expenditure_3_1_4_Ships_and_Boats,Total_Expenditure_3_1_5_Armoured_Vehicles,Total_Expenditure_3_1_6_Artillery,Total_Expenditure_3_1_7_Other_Ordance_and_Ground_Force_Weapons,Total_Expenditure_3_1_8_Ammunition,Total_Expenditure_3_1_9_Electronics_and_Communications,Total_Expenditure_3_1_10_Non_Armoured_Vehicles,Total_Expenditure_3_1_11_Other,Total_Expenditure_3_2_Construction,Total_Expenditure_3_2_1_Air_Bases_Airfields,Total_Expenditure_3_2_2_Naval_Bases_and_Facilities,Total_Expenditure_3_2_3_Electronics_Facilities,Total_Expenditure_3_2_4_Personnel_Facilities,Total_Expenditure_3_2_5_Training_Facilities,Total_Expenditure_3_2_6_Other,Total_Expenditure_4__Research_and_Development,Total_Expenditure_4_1_Basic_and_Applied_Reserach,Total_Expenditure_4_2_Development_Testing_and_Evaluation,Total_Expenditure_5__Total_1plus2plus3plus4
5,ALB,1998,(),No Multiplier,NA,NA,NA,NA,https://milex-reporting.unoda.org/en/states/ALB/1998,2025-10-27 22:21:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,ALB,1999,(),No Multiplier,NA,NA,NA,NA,https://milex-reporting.unoda.org/en/states/ALB/1999,2025-10-27 22:22:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,ALB,2000,(),No Multiplier,NA,NA,NA,NA,https://milex-reporting.unoda.org/en/states/ALB/2000,2025-10-27 22:22:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
